name,name_kr,artist,label,type,level,bg_img
Native,Native,SHK,s,s,20,https://piugame.com/data/song_img/0d53ae5f97422c33e9d58f5e5660598e.png
Kasou Shinja仮装信者,Kasou Shinja仮装信者,MAX,s,s,21,https://piugame.com/data/song_img/29b6ff6beda3f488e7f64c6f9d5d3ecd.png
Headless Chicken,Headless Chicken,r300k,d,d,21,https://piugame.com/data/song_img/31923a19e575c171125466bb5b1e1eb3.png
Yog-Sothoth,Yog-Sothoth,Nato,d,d,18,https://piugame.com/data/song_img/bc54e47a51c88d61e1132c40cce0f714.png
INFINITY,INFINITY,Lunatic Sounds,s,s,15,https://piugame.com/data/song_img/614525bb9b1e6f28a8415ce51d9534bd.png
The Festival of Ghost2 (Sneak),The Festival of Ghost2 (Sneak),Brandy,s,s,16,https://piugame.com/data/song_img/36500a1c6ebb2627e3afcb03a5dcb18b.png
HEART RABBIT COASTER,HEART RABBIT COASTER,Nato,d,d,18,https://piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png
Over The Horizon,Over The Horizon,Yamajet,s,s,20,https://piugame.com/data/song_img/3a9626d7fc0fd8ba0ddeb894639770a2.png
Imagination,Imagination,SHK,s,s,15,https://piugame.com/data/song_img/d2cae42c9796239e8a141eb5fa39872c.png
Radetzky Can Can,Radetzky Can Can,BanYa,s,s,16,https://piugame.com/data/song_img/4649044f9d22c287d56803034fe3a6b7.png
The Reverie,The Reverie,uma,d,d,22,https://piugame.com/data/song_img/59006ca78aee2254dd3fe1362c9864b6.png
Bluish Rose,Bluish Rose,WyvernP,d,d,21,https://piugame.com/data/song_img/03b6b88c054909e454b57dd7b7dfb831.png
Your Mind,Your Mind,Roy Mikelate,s,s,17,https://piugame.com/data/song_img/cb6ef748fd4bb7ef98dd181d77085bb8.png
Athena's Shield,Athena's Shield,Jehezukiel,s,s,04,https://piugame.com/data/song_img/e9d9f977024488f5bb31c9e203621e84.png
Desaparecer,Desaparecer,Applesoda vs MAX,s,s,22,https://piugame.com/data/song_img/c177544632f0d6d1f18bb4ccb672df2c.png
Dignity,Dignity,Crash,d,d,17,https://piugame.com/data/song_img/f1cb86385e1dcac7b5dd87da181ed2f2.png
BEDLAM,BEDLAM,SANY-ON,s,s,18,https://piugame.com/data/song_img/2ba16d33a1fcdb8f809904ef5a921f3d.png
Fly high,Fly high,Dreamcatcher,d,d,21,https://piugame.com/data/song_img/d35d8bf23ed86a5011b5f524fe9d6ed1.png
Cygnus,Cygnus,nato,d,d,18,https://piugame.com/data/song_img/d3bb74a1485528e8428315183eaa1544.png
Mental Rider,Mental Rider,SQUAR,d,d,24,https://piugame.com/data/song_img/1ebb047f3cf0901df3bdf4731a8db7d4.png
Hardkore of the North,Hardkore of the North,Diclonius Kid,s,s,18,https://piugame.com/data/song_img/bd2a88dd76f59d86f3a536dd3afd3ed2.png
Headless Chicken,Headless Chicken,r300k,s,s,19,https://piugame.com/data/song_img/31923a19e575c171125466bb5b1e1eb3.png
Removable Disk0,Removable Disk0,Doin,c,c,n2,https://piugame.com/data/song_img/6a1c65426df892f8e33f80b22756c313.png
Wicked Legend,Wicked Legend,D_AAN,s,s,10,https://piugame.com/data/song_img/85d653d9c6bc78e7513311a10d51dfce.png
Necromancy,Necromancy,Zircon,s,s,20,https://piugame.com/data/song_img/79fbf23383fdf73812bf805d7580eb45.png
Baroque Virus - FULL SONG -,Baroque Virus - FULL SONG -,Zircon,d,d,23,https://piugame.com/data/song_img/a7aa8a563397bb7ba2af5ae78b5281a3.png
Can-can ~Orpheus in The Party Mix~,Can-can ~Orpheus in The Party Mix~,Sr. Lan Belmont,s,s,16,https://piugame.com/data/song_img/b18d5837f6ab966de0a951e2fb018478.png
Kasou Shinja仮装信者,Kasou Shinja仮装信者,MAX,s,s,16,https://piugame.com/data/song_img/29b6ff6beda3f488e7f64c6f9d5d3ecd.png
Like Me,Like Me,SHK,s,s,19,https://piugame.com/data/song_img/f6c791b1192985fcfa0dc0e874e8e48c.png
Tropicanic,Tropicanic,SHK,s,s,19,https://piugame.com/data/song_img/7599c6b45fc18dacacbd7fa710e1fbbe.png
Harmagedon,Harmagedon,HyuN vs lixound,s,s,19,https://piugame.com/data/song_img/18c413bbfa40cc13fdc9ea1e3b2aa3c6.png
Fallen Angel,Fallen Angel,DM Ashura,d,d,16,https://piugame.com/data/song_img/fd91c66c9280ccb47d5052b97726cad5.png
Reminiscence,Reminiscence,MAX,d,d,17,https://piugame.com/data/song_img/84ff11c92e9f048058755560e16778cb.png
Red Snow,Red Snow,Cashew,s,s,16,https://piugame.com/data/song_img/c985f90bafd86a343799244bd18aa7dc.png
Latino Virus,Latino Virus,Warak,s,s,09,https://piugame.com/data/song_img/82b8851ec236ce7f02f70b6ead1d66d9.png
Paradoxx,Paradoxx,SLAM & NATO,d,d,25,https://piugame.com/data/song_img/2da8be03841200479a4c23e8b60aeb70.png
La Cinquantaine,La Cinquantaine,Pory,s,s,19,https://piugame.com/data/song_img/d988b4007f854cb5291f4a92473f913b.png
Top City,Top City,BanYa,s,s,20,https://piugame.com/data/song_img/f5bebb469d701e9f18ad7149d4618391.png
Solitary 2,Solitary 2,BanYa,s,s,18,https://piugame.com/data/song_img/d47b212e55b95acd95264414b89a8bdb.png
Iolite Sky,Iolite Sky,Doin,s,s,20,https://piugame.com/data/song_img/f31f845bdc8584adce799fe78a775fdb.png
Turkey March -Minimal Tunes-,Turkey March -Minimal Tunes-,Banya Production,s,s,17,https://piugame.com/data/song_img/86929efcc575a3267f8a9a1a100bce41.png
INFINITY,INFINITY,Lunatic Sounds,s,s,18,https://piugame.com/data/song_img/614525bb9b1e6f28a8415ce51d9534bd.png
Windmill,Windmill,Yak Won,s,s,21,https://piugame.com/data/song_img/340f287916ca311faff5b0d05b7fda93.png
Cross Time,Cross Time,Brandy,d,d,20,https://piugame.com/data/song_img/1fa5b0791390a1d2de6ad8d5d2abd144.png
Kimchi Fingers,Kimchi Fingers,Garlic Squad,s,s,20,https://piugame.com/data/song_img/eccda5d55510bfd64a78e54ed1e5441d.png
HEART RABBIT COASTER,HEART RABBIT COASTER,Nato,s,s,21,https://piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png
Follow me,Follow me,SHK,s,s,04,https://piugame.com/data/song_img/fb5850b7b105c2402744693afe418957.png
Just Hold On (To All Fighters),Just Hold On (To All Fighters),void,d,d,15,https://piugame.com/data/song_img/a5cdeb1b546d6bbd592dd202c3a79345.png
Papa Gonzales,Papa Gonzales,BanYa,d,d,24,https://piugame.com/data/song_img/e0f7b4f846ef9fc53a51ca6f869fceab.png
Cygnus,Cygnus,nato,d,d,23,https://piugame.com/data/song_img/d3bb74a1485528e8428315183eaa1544.png
CHAOS AGAIN,CHAOS AGAIN,NAOKI underground -Ω-,d,d,26,https://piugame.com/data/song_img/df2bb22858f58b4cf088ce1866854f2d.png
Transacaglia in G-minor,Transacaglia in G-minor,ATAS,s,s,19,https://piugame.com/data/song_img/6ab64a47eb8f394982c46a09a416c160.png
Rock the house,Rock the house,Matduke,d,d,18,https://piugame.com/data/song_img/dc19ba963efaaef2b2a3c905a98abfc3.png
After a thousand years,After a thousand years,TOTO,s,s,07,https://piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png
Travel to future,Travel to future,Neutral Moon ,d,d,18,https://piugame.com/data/song_img/57f487c23ba8dffe5a54db83e550e041.png
Canon D,Canon D,BanYa,d,d,23,https://piugame.com/data/song_img/8bc90e7b39366efebd9bc42c064c4c9b.png
Obelisque,Obelisque,ESTi x M2U,s,s,17,https://piugame.com/data/song_img/96350a76494dedadae7e60dbfcc422a1.png
Poseidon,Poseidon,Quree,d,d,16,https://piugame.com/data/song_img/de96638880924993fd3617fc5b5d2d8a.png
Repentance,Repentance,Abel,s,s,16,https://piugame.com/data/song_img/93d5647e7b2b3cdb2b3a04d06f996851.png
Requiem ,Requiem ,MAX,d,d,23,https://piugame.com/data/song_img/81adb87dd9e7243103ac0ee70a98e739.png
Pine Nut,Pine Nut,Doin,d,d,23,https://piugame.com/data/song_img/316dcf353e07e846960e71df5e180ba4.png
Imagination,Imagination,SHK,s,s,12,https://piugame.com/data/song_img/d2cae42c9796239e8a141eb5fa39872c.png
Kokugen Kairou Labyrinth,Kokugen Kairou Labyrinth,A:llha (ANE + 2riA),s,s,13,https://piugame.com/data/song_img/e6f6dc0021c7ff7a8a5bfbbf1d1795f6.png
Rolling Christmas,Rolling Christmas,BanYa,d,d,22,https://piugame.com/data/song_img/744e973eeccd43765eb616bb0cad04e6.png
Canon D,Canon D,BanYa,d,d,17,https://piugame.com/data/song_img/8bc90e7b39366efebd9bc42c064c4c9b.png
Club Night,Club Night,Matduke,s,s,19,https://piugame.com/data/song_img/b5dfaf6a7215c1593e1f8da621d26abb.png
Butterfly,Butterfly,MAX & Rorychesell(SID-SOUND),s,s,13,https://piugame.com/data/song_img/7cbdd1bf58895fef006dc66f71bc77e0.png
Yog-Sothoth,Yog-Sothoth,Nato,d,d,25,https://piugame.com/data/song_img/bc54e47a51c88d61e1132c40cce0f714.png
Anguished Unmaking,Anguished Unmaking,void,d,d,22,https://piugame.com/data/song_img/8973c7077606b39a0caf896a5dd0c935.png
Allegro Con Fuoco - FULL SONG -,Allegro Con Fuoco - FULL SONG -,DM Ashura,d,d,25,https://piugame.com/data/song_img/ecf5b60d92bfd65eb7ad32d69bfa7bdc.png
Dr. M,Dr. M,BanYa,s,s,14,https://piugame.com/data/song_img/45da932db12016764e41e2d6086cac14.png
Naissance,Naissance,BanYa,s,s,20,https://piugame.com/data/song_img/1bfeb75e6fe7f37ff2dd027d2866266c.png
MilK,MilK,Morimori Atsushi,d,d,11,https://piugame.com/data/song_img/4f6cd22fb830dcc99d53fcd91066e255.png
YOU AND I,YOU AND I,Dreamcatcher,d,d,20,https://piugame.com/data/song_img/348076ff6d242d366c6d8240e538b454.png
Iolite Sky,Iolite Sky,Doin,s,s,16,https://piugame.com/data/song_img/f31f845bdc8584adce799fe78a775fdb.png
Forgotten Vampire,Forgotten Vampire,WyvernP,s,s,08,https://piugame.com/data/song_img/07eef7f1a5338abedaeb031a0d8ee876.png
Monolith,Monolith,Affinity,s,s,21,https://piugame.com/data/song_img/909e5df346a72fcd09b5376d50a007c9.png
ヨロピク ピクヨロ！Yoropiku Pikuyoro !,ヨロピク ピクヨロ！Yoropiku Pikuyoro !,バクステ外神田一丁目 Bakusute Sotokanda Icchome,s,s,10,https://piugame.com/data/song_img/a3f59503b1c4eae7f27fe2ba8ca405af.png
U Got Me Rocking,U Got Me Rocking,MAX,s,s,09,https://piugame.com/data/song_img/91fa9215b387af5e20b5384200c591b5.png
Can-can ~Orpheus in The Party Mix~ - SHORT CUT -,Can-can ~Orpheus in The Party Mix~ - SHORT CUT -,Sr. Lan Belmont,d,d,13,https://piugame.com/data/song_img/c664995fa9793c4b659d8f813360df72.png
Log In,Log In,SHK,s,s,20,https://piugame.com/data/song_img/a2af45f604f7e2fb5ace70132d0f784c.png
Iolite Sky,Iolite Sky,Doin,s,s,22,https://piugame.com/data/song_img/f31f845bdc8584adce799fe78a775fdb.png
CRUSH,CRUSH,ZEROBASEONE,s,s,02,https://piugame.com/data/song_img/9bc09f5b3630ecbfdb72ae72460e4d40.png
Heart Attack,Heart Attack,DJ Counterforce,s,s,16,https://piugame.com/data/song_img/bbe9961fab6c7bbe7a10f7fc69f8f90f.png
Prime Time,Prime Time,Cashew,d,d,26,https://piugame.com/data/song_img/6a9b52dad811828ecba1f4f5d3e6abfe.png
Tritium,Tritium,Memme,s,s,20,https://piugame.com/data/song_img/bfaea6d897aedd93f584c1f28bb1bae7.png
Smells Like A Chocolate,Smells Like A Chocolate,Vospi,s,s,16,https://piugame.com/data/song_img/7372cd8bfab53b7f0a4bb9195e545fec.png
Mopemope,Mopemope,LeaF,d,d,19,https://piugame.com/data/song_img/f720e52b1bb6625bd869df634102c20b.png
Adrenaline Blaster,Adrenaline Blaster,QWertism,d,d,23,https://piugame.com/data/song_img/e50902f87a52e34280440a77fedd9de4.png
Shub Niggurath,Shub Niggurath,Nato,s,s,12,https://piugame.com/data/song_img/1f724c66b21c31dd9c8999b2cdd04f6d.png
Amphitryon,Amphitryon,Gentle Stick,d,d,21,https://piugame.com/data/song_img/ea4a9955ef2ed1d32563b13d6e8bb9ec.png
Annihilator Method,Annihilator Method,DM Ashura,d,d,20,https://piugame.com/data/song_img/3e793e858d8ccd6adc2e5302d13efb8f.png
Imprinting,Imprinting,Sakuzyo,d,d,21,https://piugame.com/data/song_img/32c419f173c4eeb2b9f9f92308c60996.png
Ignis Fatuus(DM Ashura Mix),Ignis Fatuus(DM Ashura Mix),BanYa & DM Ashura,s,s,19,https://piugame.com/data/song_img/eceb8a4cdce908dd6ef8851eb74883bf.png
Papasito (feat.  KuTiNA),Papasito (feat.  KuTiNA),Yakikaze & Cashew,d,d,18,https://piugame.com/data/song_img/72e2b928ef1c20c3f56c0ee931b0f8da.png
Extravaganza,Extravaganza,BanYa,s,s,19,https://piugame.com/data/song_img/ca2dc56183124e894472e0064435b39b.png
Rage of Fire,Rage of Fire,MAX,s,s,18,https://piugame.com/data/song_img/319954a0ce7f644b94f5a9179d6592ad.png
Maria,Maria,BanYa,d,d,21,https://piugame.com/data/song_img/e7be1b05f93f465e7a90fc32d912faa7.png
Death Moon,Death Moon,SHK,d,d,17,https://piugame.com/data/song_img/96f3949597bf4514833e1408efed0ad5.png
Take Out,Take Out,SHK,s,s,11,https://piugame.com/data/song_img/8eb6a7d9798400553892511bf913409a.png
Wedding Crashers,Wedding Crashers,SHK,d,d,19,https://piugame.com/data/song_img/a916721935bb9c8c55800fbbe556ae90.png
Nxde,Nxde,(G)I-DLE,c,c,n2,https://piugame.com/data/song_img/7b6237f4583cab1dd1a1b1f85264eaa5.png
Arcana Force,Arcana Force,mzet:-P,d,d,10,https://piugame.com/data/song_img/069ce59bbca7f929cd0a2b6c80ea791c.png
Chimera,Chimera,YAHPP,s,s,18,https://piugame.com/data/song_img/29515cbcd2bb2db30c23ed5228cdf93d.png
Accident,Accident,MAX,s,s,18,https://piugame.com/data/song_img/93ba37833bdfc219d57c11f2ed277a16.png
Cross Over feat. LyuU,Cross Over feat. LyuU,HyuN,s,s,07,https://piugame.com/data/song_img/c360feacc230eb74438d0452c13ead30.png
Kimchi Fingers,Kimchi Fingers,Garlic Squad,d,d,17,https://piugame.com/data/song_img/eccda5d55510bfd64a78e54ed1e5441d.png
Baroque Virus,Baroque Virus,Zircon,d,d,18,https://piugame.com/data/song_img/03117abfba4446abc16998e2a564c2d2.png
Lucid(PIU Edit),Lucid(PIU Edit),Yak Won,s,s,19,https://piugame.com/data/song_img/6fe5afa657a81021fbf2da64981eb034.png
Death Moon,Death Moon,SHK,s,s,17,https://piugame.com/data/song_img/96f3949597bf4514833e1408efed0ad5.png
Desaparecer,Desaparecer,Applesoda vs MAX,d,d,23,https://piugame.com/data/song_img/c177544632f0d6d1f18bb4ccb672df2c.png
Passacaglia,Passacaglia,SynthWulf,s,s,08,https://piugame.com/data/song_img/dbaa447e9e95f33d09686f71ee98141a.png
Blazing,Blazing,BanYa,s,s,20,https://piugame.com/data/song_img/025886fd5b3d73fc257a8eb8cb09bc03.png
Papasito (feat.  KuTiNA),Papasito (feat.  KuTiNA),Yakikaze & Cashew,d,d,19,https://piugame.com/data/song_img/72e2b928ef1c20c3f56c0ee931b0f8da.png
Cleaner,Cleaner,Doin,d,d,20,https://piugame.com/data/song_img/e6ac757c38d1d589c25b3461bb8438d5.png
Forgotten Vampire,Forgotten Vampire,WyvernP,d,d,14,https://piugame.com/data/song_img/07eef7f1a5338abedaeb031a0d8ee876.png
The People didn't know,The People didn't know,Banya Production,s,s,16,https://piugame.com/data/song_img/b5beafaf692bb3cd6049f491b0a65038.png
Ghroth,Ghroth,nato,d,d,23,https://piugame.com/data/song_img/711e60a1b06997e72dde2024731aebdf.png
Jonathan's Dream,Jonathan's Dream,MAX&Seorryang(SID-SOUND),d,d,15,https://piugame.com/data/song_img/ce8898e456b78ee4e1fd7ec6001f80a1.png
Clue,Clue,Transin,s,s,18,https://piugame.com/data/song_img/13ca5d7ee2680c131bfd00f0a4700597.png
Avalanche,Avalanche,Memme,s,s,16,https://piugame.com/data/song_img/c55b5035aa594ffa59dd1a99aef918c8.png
Lacrimosa,Lacrimosa,Fiverwater,d,d,09,https://piugame.com/data/song_img/56fbd3887c1f170ff0bab5fd5bac7320.png
Clematis Rapsodia,Clematis Rapsodia,Jehezukiel,s,s,18,https://piugame.com/data/song_img/bacaf08069b985635db3eebb443d133e.png
BEDLAM,BEDLAM,SANY-ON,s,s,15,https://piugame.com/data/song_img/2ba16d33a1fcdb8f809904ef5a921f3d.png
The Festival of Ghost2 (Sneak),The Festival of Ghost2 (Sneak),Brandy,d,d,17,https://piugame.com/data/song_img/36500a1c6ebb2627e3afcb03a5dcb18b.png
Mitotsudaira,Mitotsudaira,ETIA.,d,d,19,https://piugame.com/data/song_img/ecf79c1e42b93ee432951987eb08b108.png
BOCA,BOCA,Dreamcatcher,d,d,23,https://piugame.com/data/song_img/eb5af940defb17449259e75e16926870.png
The Reverie,The Reverie,uma,s,s,19,https://piugame.com/data/song_img/59006ca78aee2254dd3fe1362c9864b6.png
Utopia,Utopia,Smiley,s,s,17,https://piugame.com/data/song_img/00843a3856bebbb34316d9c8368e23a1.png
Canon D,Canon D,BanYa,d,d,12,https://piugame.com/data/song_img/8bc90e7b39366efebd9bc42c064c4c9b.png
Monkey Fingers,Monkey Fingers,BanYa,s,s,10,https://piugame.com/data/song_img/e6ecc09a565ada5265527c279e9a73a2.png
Telling Fortune Flower,Telling Fortune Flower,Koharu feat. Renyata,s,s,17,https://piugame.com/data/song_img/212d24f35ebb3de53f5deb6cd6625d31.png
God Mode feat. Skizzo,God Mode feat. Skizzo,Nato,s,s,18,https://piugame.com/data/song_img/b38900d06ba8d8e1d203691c9ada94d8.png
Smile Diary,Smile Diary,you,s,s,04,https://piugame.com/data/song_img/e53ffebb889fba8647191794136e24a9.png
Xeroize,Xeroize,FE,s,s,21,https://piugame.com/data/song_img/50c4cc1811cead8b175df061b10e6307.png
Allegro Con Fuoco,Allegro Con Fuoco,DM Ashura,s,s,07,https://piugame.com/data/song_img/ff186c5488121bb28e0e51eef7b6b2f2.png
Timing,Timing,HIGHTEEN,d,d,16,https://piugame.com/data/song_img/8ab5981a8fb556f4c0ec89bbf6ea440b.png
Follow me,Follow me,SHK,s,s,17,https://piugame.com/data/song_img/fb5850b7b105c2402744693afe418957.png
Lacrimosa,Lacrimosa,Fiverwater,s,s,03,https://piugame.com/data/song_img/56fbd3887c1f170ff0bab5fd5bac7320.png
I Want U,I Want U,MAX,d,d,18,https://piugame.com/data/song_img/d56f4754be78f6287098ec4f3c71f593.png
DJ Otada,DJ Otada,Banya Production,s,s,19,https://piugame.com/data/song_img/2c17de6390412604fb6f68eafc8c4223.png
GOODTEK,GOODTEK,EBIMAYO,d,d,12,https://piugame.com/data/song_img/08a55debe196a4c44b2041868a5c2070.png
Ice of Death,Ice of Death,Fiverwater,s,s,17,https://piugame.com/data/song_img/27141402dd0181ae105486ec3ab1a463.png
Amphitryon,Amphitryon,Gentle Stick,s,s,18,https://piugame.com/data/song_img/ea4a9955ef2ed1d32563b13d6e8bb9ec.png
Fly high,Fly high,Dreamcatcher,d,d,19,https://piugame.com/data/song_img/d35d8bf23ed86a5011b5f524fe9d6ed1.png
Toccata,Toccata,Banya Production,s,s,11,https://piugame.com/data/song_img/054ba99dca61cd9cec83d338ed7fad12.png
Guitar Man,Guitar Man,Banya Production,s,s,20,https://piugame.com/data/song_img/2a179f40ea1adc1905076f89fa2abc01.png
CARMEN BUS,CARMEN BUS,StaticSphere & FUGU SUISAN,s,s,16,https://piugame.com/data/song_img/b5116f40bd20cdd585b9a565cfac71a5.png
Redline,Redline,Archefluxx,d,d,16,https://piugame.com/data/song_img/e4b9307656a5ecd491868c2d9eef1a42.png
Loki,Loki,Lotze,d,d,20,https://piugame.com/data/song_img/8f60feb29c23dba166d882a86110b732.png
Acquire,Acquire,ryhki,d,d,12,https://piugame.com/data/song_img/b41eaa298c4c19f0dedc11e75271e353.png
Sudden Romance [PIU Edit],Sudden Romance [PIU Edit],void,s,s,19,https://piugame.com/data/song_img/86d39cb7c937642663fccd5aec0877c2.png
Pump Me Amadeus,Pump Me Amadeus,BanYa,s,s,18,https://piugame.com/data/song_img/9416d4af818b73beae72ba5e73e58aa1.png
CROSS RAY (feat. 月下Lia),CROSS RAY (feat. 月下Lia),HyuN,s,s,07,https://piugame.com/data/song_img/dfba9d785e48104e3cf269d4aa594559.png
CHICKEN WING,CHICKEN WING,BanYa,s,s,09,https://piugame.com/data/song_img/8d26b7c6b40b80e288decba3687b14fb.png
Euphorianic - SHORT CUT -,Euphorianic - SHORT CUT -,SHK,s,s,07,https://piugame.com/data/song_img/a69635c7e3a9ddd1e9a2e3a05ac07d48.png
Nyarlathotep,Nyarlathotep,Nato,s,s,17,https://piugame.com/data/song_img/3f02cf4ddbf100d3656ce0d334f63e6f.png
THE REVOLUTION,THE REVOLUTION,MAX & DOOM,d,d,22,https://piugame.com/data/song_img/196fff47b6e9c56211ad4aeae0e1dbed.png
God Mode feat. Skizzo,God Mode feat. Skizzo,Nato,d,d,17,https://piugame.com/data/song_img/b38900d06ba8d8e1d203691c9ada94d8.png
Achluoias,Achluoias,D_AAN,s,s,17,https://piugame.com/data/song_img/08b06c0759e9193b9cb7cfb9ee2a67a6.png
Kill Them!,Kill Them!,Archefluxx,s,s,18,https://piugame.com/data/song_img/7e9eada7dba14841d75e27806eeb1499.png
Airplane,Airplane,TYPHOON,s,s,01,https://piugame.com/data/song_img/f47eb7519299f8c8e848d95c6cc74967.png
Love Is A Danger Zone(Cranky Mix),Love Is A Danger Zone(Cranky Mix),BanYa & Cranky,s,s,14,https://piugame.com/data/song_img/72a5b43b6f620b5a785a673f53e38e1c.png
GOOD NIGHT,GOOD NIGHT,Dreamcatcher,d,d,06,https://piugame.com/data/song_img/950bba94b66e30b4a33c794c204b2ac8.png
Telling Fortune Flower,Telling Fortune Flower,Koharu feat. Renyata,s,s,21,https://piugame.com/data/song_img/212d24f35ebb3de53f5deb6cd6625d31.png
Beethoven Virus,Beethoven Virus,BanYa,s,s,17,https://piugame.com/data/song_img/a7b3d3aadddc0fce1160f509054f1686.png
Paved Garden,Paved Garden,Ginkiha,d,d,14,https://piugame.com/data/song_img/33f0fe34b6e0c8a57a9fe2c4581e2a7b.png
Lacrimosa,Lacrimosa,Fiverwater,d,d,18,https://piugame.com/data/song_img/56fbd3887c1f170ff0bab5fd5bac7320.png
V3,V3,BeautifulDay,s,s,17,https://piugame.com/data/song_img/71b20bf74fcf632d8c10e39614243015.png
Baroque Virus,Baroque Virus,Zircon,d,d,13,https://piugame.com/data/song_img/03117abfba4446abc16998e2a564c2d2.png
Dream To Nightmare,Dream To Nightmare,Nightmare,s,s,21,https://piugame.com/data/song_img/149de4217a7f2e3d80c3dbe4090a2ea0.png
Moment Day,Moment Day,MAX,s,s,15,https://piugame.com/data/song_img/2331375eb67334306cd7d189c75d1e09.png
Chinese restaurant,Chinese restaurant,Memme,s,s,16,https://piugame.com/data/song_img/03770c96fbed570ae8b855c094c0c774.png
Ignis Fatuus(DM Ashura Mix),Ignis Fatuus(DM Ashura Mix),BanYa & DM Ashura,d,d,23,https://piugame.com/data/song_img/eceb8a4cdce908dd6ef8851eb74883bf.png
Take Out,Take Out,SHK,s,s,07,https://piugame.com/data/song_img/8eb6a7d9798400553892511bf913409a.png
Moment Day,Moment Day,MAX,d,d,16,https://piugame.com/data/song_img/2331375eb67334306cd7d189c75d1e09.png
BOOOM!!,BOOOM!!,RiraN,d,d,12,https://piugame.com/data/song_img/9caa31f81ba859eb53adc2b47b6d93bc.png
Kasou Shinja仮装信者,Kasou Shinja仮装信者,MAX,s,s,18,https://piugame.com/data/song_img/29b6ff6beda3f488e7f64c6f9d5d3ecd.png
Sorceress Elise,Sorceress Elise,YAHPP,d,d,24,https://piugame.com/data/song_img/52ba0f8236f1cc1be8533771c479b36a.png
CROSS SOUL,CROSS SOUL,HyuN feat. Syepias,d,d,18,https://piugame.com/data/song_img/9a7a0e282cbd94c9c94f605979be9cc2.png
Asterios -ReEntry-,Asterios -ReEntry-,ATAS ,s,s,14,https://piugame.com/data/song_img/0dc58227912960f525b0de185ab43eb1.png
Dr. M,Dr. M,BanYa,s,s,06,https://piugame.com/data/song_img/45da932db12016764e41e2d6086cac14.png
Gothique Resonance,Gothique Resonance,P4Koo,d,d,21,https://piugame.com/data/song_img/4b41820a1ce03c6b9ef1c6942772f649.png
Allegro furioso,Allegro furioso,DM ashura,s,s,20,https://piugame.com/data/song_img/e8c609ca4151ca2df88a1d78a762db84.png
Ultimatum,Ultimatum,Cosmograph,d,d,27,https://piugame.com/data/song_img/54a6474ee494e9b1748e1edd3affee0b.png
